step,x,y,z
926,5.9612918715672505,8.27635451596791,19.594565898502868
927,6.202106079243234,8.702958604642271,19.58841631637053
928,6.461366656175812,9.14512294792451,19.630537029687794
929,6.738707018530659,9.600841196605376,19.724441562286362
930,7.033571588504904,10.067408559442498,19.873705758894157
931,7.34516219297856,10.541316058166414,20.081869859992334
932,7.672379633117503,11.01814864348093,20.352307933240972
933,8.01376161932647,11.492495183979143,20.68806035841777
934,8.367419042157437,11.957881010001707,21.091626445525424
935,8.730973512906557,12.406736456191439,21.564716729850904
936,9.101500232135235,12.830417330609627,22.107968288176156
937,9.475481463095823,13.21929488899713,22.720631719077176
938,9.84877707716922,13.56293296719969,23.400245191303316
939,10.216619610876274,13.85036754612231,24.14231882400845
940,10.57364177284809,14.070498314627592,24.94006080051527
941,10.913944058204903,14.212592110312492,25.784183672903332
942,11.23120875251068,14.266884361431122,26.662833418477778
943,11.518863885387,14.225247637851883,27.561682800157556
944,11.770296529739085,14.081878142391826,28.464222461948673
945,11.979109400625001,13.833934657989115,29.352266787915386
946,12.139408489768252,13.482054194250715,30.20666727376033
947,12.246103329328577,13.030668447801194,31.00819655276353
948,12.29519652425162,12.488058087782798,31.73853603956864
949,12.284036595255449,11.866108181464163,32.38127567909258
950,12.211508870016432,11.179764826552496,32.922821834729056
951,12.078143551690491,10.446234065123022,33.35311338689256
952,11.886127847919523,9.68400126030172,33.66606756894345
953,11.639219072237902,8.911774357800182,33.85971259226468
954,11.342566297434997,8.147462405545088,33.936006713881646
955,11.00245764424788,7.407290110975441,33.90038434574785
956,10.626017096933824,6.705123265600655,33.76110110935173
957,10.220877939679022,6.052045031712945,33.528466309083235
958,9.794859372844455,5.4561870436469055,33.21405198190406
959,9.355669176107725,4.922788746052734,32.82995498842802
960,8.910649490382959,4.454437636181307,32.38816740554203
961,8.466576108452543,4.051433412866537,31.900086287963934
962,8.029515194055875,3.7122192690388567,31.376171415211815
963,7.604735888336562,3.433830966219791,30.82574202345304
964,7.196673241954737,3.2123256882018607,30.256892022011314
965,6.808933426684651,3.0431651187481465,29.6764976101456
966,6.444332081905327,2.9215386478008036,29.090290408165142
967,6.104956649218836,2.84262190116706,28.502971688603502
968,5.7922443065376585,2.801772496682122,27.9183475707258
969,5.5070683159141405,2.7946691777792845,27.339469940519525
970,5.2498269894378184,2.817402682188213,26.768772561810312
971,5.020530867758294,2.866527393726598,26.20819588343611
972,4.818884976762511,2.9390825037641535,25.659297228183476
973,4.64436411583219,3.0325904957705494,25.123345363810827
974,4.496280013037681,3.1450395747518165,24.60140000506004
975,4.373839862691983,3.2748554054508414,24.094377725809963
976,4.2761962586052,3.420866327914913,23.60310622787046
977,4.202488879108445,3.5822651538138923,23.128369057627793
978,4.1518784961061375,3.7585697373772406,22.670942798586164
979,4.123573997070774,3.949583760808155,22.231628583683992
980,4.1168531496637,4.155358561049847,21.811279527234262
981,4.131077823205826,4.376156331841611,21.41082541200138
982,4.165704325214204,4.6124146394848875,21.031295704893903
983,4.220289426739311,4.864711871190772,20.673841724957082
984,4.294492546290601,5.133732972551335,20.339758550564046
985,4.38807444525499,5.420234610327924,20.030507023216952
986,4.5008926625433245,5.725008707148052,19.74773597289174
987,4.632893786094026,6.0488431291000335,19.493304540837688
988,4.784102526452271,6.392478163998541,19.2693041942678
989,4.954607425440875,6.756557311749932,19.078079695947796
990,5.144542903994433,7.141570830710464,18.9222478921043
991,5.3540672318668285,7.5477904663603255,18.804712696752222
992,5.583335894601543,7.975193863504535,18.72867406473236
993,5.832469749449728,8.4233773766367,18.69762805102078
994,6.101517315620355,8.891456406664847,18.715354253474885
995,6.390410554479588,9.377953083843137,18.785886052810323
996,6.698913587549414,9.880672179159797,18.913458149953005
997,7.02656400674703,10.396567661042562,19.10242505304401
998,7.372606791123934,10.921604418268819,19.35714353905905
999,7.735921400732713,11.450622413165387,19.681811936676304
1000,8.114943414260408,11.97721391719591,20.080259659720628
1001,8.507583147099592,12.493628403326765,20.555682156899262
1002,8.911145042920213,12.990723833438581,21.11031977962853
1003,9.322253246134377,13.457986938001845,21.74508443892318
1004,9.736790542415067,13.883647780605866,22.459145626713397
1005,10.149859618335316,14.254914248850422,23.249497409069065
1006,10.555777049688505,14.558348689235043,24.110539814417688
1007,10.948111180042027,14.780400262448621,25.033720325169877
1008,11.319774610980176,14.908091679763553,26.007291700805215
1009,11.663179894761727,14.929837692877017,27.01624801424284
1010,11.970462810538427,14.836346540366407,28.0424980134149
1011,12.23377120489554,14.621528053618352,29.065320556789946
1012,12.445609124692549,14.283308889855189,30.062119358506
1013,12.599216774259729,13.824243238888023,31.009454982116704
1014,12.688958160038766,13.251812763231936,31.88428609527432
1015,12.7106819721169,12.578336181330126,32.66530817948305
1016,12.66201907885677,11.82045562895047,33.33424683154691
1017,12.542583199751867,10.99822671185585,33.876954085849846
1018,12.354050057367612,10.133900088725147,34.284174964659144
1019,12.100103506548562,9.250530749857088,34.551895984369494
1020,11.78625258811114,8.370575485936554,34.68124876952792
1021,11.419538341258122,7.514634035350372,34.6780066889984
1022,11.00816085136254,6.700457444428851,34.551766393638836
1023,10.561063547262366,5.9422973031849695,34.314938863076904
1024,10.087512565197974,5.25061414578981,33.98168201533717
1025,9.596704678044691,4.632114258423305,33.566891703427004
1026,9.097429367761052,4.090049541394755,33.08533736742068
1027,8.597801003408419,3.624698024665039,32.550991854087265
1028,8.10506756854943,3.233941698151499,31.976570097676593
1029,7.625494289790349,2.9138691582578544,31.373263923693017
1030,7.1643145818916665,2.6593478782806708,30.75064251158813
1031,6.725737115169704,2.4645299087020325,30.11667974998374
1032,6.312996290454075,2.3232720955682735,29.477868942351442
1033,5.928433511848021,2.2294656093497633,28.839389554541146
1034,5.5735978469151926,2.1772791410595698,28.20529753624914
1035,5.249356469464493,2.1613258581229333,27.578718313466513
1036,4.956007304426764,2.1767668799230617,26.962028595508325
1037,4.693388267374187,2.219364517678448,26.35701900645327
1038,4.46097925047773,2.2854976362734787,25.765034012471332
1039,4.257994474517436,2.372149880039737,25.187088730182555
1040,4.083463984826444,2.476879615905121,24.62396417158015
1041,3.9363039364131907,2.597778574971012,24.07628356581013
1042,3.81537592781236,2.7334244777337373,23.54457284899459
1043,3.719536049323655,2.8828314792762857,23.029308445964006
1044,3.6476745535273376,3.045401082509202,22.530955250927583
1045,3.598747174009632,3.2208752216390177,22.04999737018999
1046,3.571799145423985,3.409292481014583,21.58696380155709
1047,3.565982941039312,3.6109478481060893,21.142450843048028
1048,3.580570663306967,3.8263559664135913,20.717142675539026
1049,3.6149619139166904,4.0562175212301215,20.311831261166052
1050,3.6686878431210848,4.30138812989248,19.927436441845614
1051,3.741411941098049,4.562848894836203,19.565026903141597
1052,3.8329279913832104,4.841677593399545,19.225842476362278
1053,3.9431554604900163,5.1390193080747535,18.911318071636916
1054,4.072132449836312,5.456055133997203,18.623109349923467
1055,4.220006186174977,5.793967430299996,18.363120033466522
1056,4.387020874627116,6.153899906755765,18.133530500967364
1057,4.573502584016016,6.536910661081825,17.936826992040647
1058,4.779840678149323,6.943916117461635,17.775830329391503
1059,5.006465151216442,7.3756236858106945,17.6537225286541
1060,5.253819075362751,7.832450900671924,17.574068976774587
1061,5.522325232447952,8.314428863216294,17.54083299489901
1062,5.812345894137672,8.821088077477766,17.558378544304706
1063,6.124134656313997,9.351325347866874,17.63145558534419
1064,6.45777925622912,9.903251424359649,17.765161193037002
1065,6.813134446103876,10.474020707990407,17.964868054003723
1066,7.189744319773407,11.059646744149275,18.236110580488894
1067,7.586754056372817,11.654810611059803,18.58441784845008
1068,8.002811932269768,12.252673782274426,19.015082305789868
1069,8.435963734501613,12.844712609818517,19.532854268835504
1070,8.883543444209504,13.420598017593267,20.14155534530314
1071,9.342066262525782,13.968150733545482,20.84360989586075
1072,9.807132659920342,14.473408345974278,21.639503226634908
1073,10.273354953874735,14.920843964102339,22.527188834451984
1074,10.734320598390344,15.293775025167296,23.501484458838974
1075,11.182608339618659,15.574992191938403,24.553516530251734
1076,11.60987389961935,15.747619903088419,25.670291861576775
1077,12.00702002765496,15.796190697713223,26.834489376311172
1078,12.36446080371655,15.707876022014338,28.024567203936126
1079,12.672481532951336,15.473771445520818,29.215265360727507
1080,12.921683649648566,15.09009267747978,30.378547205486687
1081,13.10348993671995,14.559112216465275,31.484964235964163
1082,13.210671295476253,13.889667039161864,32.50535563970428
1083,13.237845300068328,13.09710375095182,33.412720509265206
1084,13.181892001379499,12.202599074835527,34.184045541742
1085,13.042236244134386,11.231889523792129,34.801852297582585
1086,12.820958708684255,10.213543991083302,35.255256073347155
1087,12.52271829506607,9.176992125958982,35.540400846119866
1088,12.15449258682696,8.150559176615346,35.66023584010715
1089,11.72516613108975,7.159745384876182,35.62370448624849
1090,11.245013612167426,6.225930482046826,35.44450075903425
1091,10.725133715280538,5.365598845891462,35.139593654313146
1092,10.176888870393007,4.590091121321905,34.72772294503903
1093,9.61139758743221,3.905813719258792,34.22803544138688
1094,9.039112616109842,3.3147907287819574,33.65897552909779
1095,8.469502976267053,2.815425999814248,33.03748313221794
1096,7.910843838073759,2.4033514306968677,32.37849952386971
1097,7.370107142904884,2.072261799139449,31.69474396395094
1098,6.852938523399884,1.8146673856910156,30.996703696107268
1099,6.363702396252114,1.6225257326750055,30.2927740673785
1100,5.905576397886158,1.4877386595185853,29.589490143469902
1101,5.480677717191114,1.4025183465205913,28.891801625304858
1102,5.090206474779946,1.359637086888131,28.20335536687283
1103,4.734594388018257,1.3525804485647543,27.52676178646084
1104,4.413650038408428,1.3756247000822555,26.863831544695593
1105,4.126694816088365,1.4238579610762307,26.215776516876684
1106,3.872685908447331,1.493161848693701,25.583374373147336
1107,3.6503244909319914,1.5801672521947496,24.967099359846337
1108,3.4581486004837565,1.6821948020573412,24.367223617506706
1109,3.294611092219729,1.7971878823501952,23.78389403224461
1110,3.1581436756594488,1.9236437742701014,23.21718958401437
1111,3.047208373282819,2.060546721688673,22.667163724066143
1112,2.960337907396061,2.207305330450502,22.133875695456243
1113,2.8961665552181333,2.3636956844576957,21.617414042924075
1114,2.853452958976237,2.5298108123446434,21.117914924820596
1115,2.8310962692875528,2.7060166038290268,20.63557728351939
1116,2.828146859133398,2.892913899317617,20.170676468945107
1117,2.8438126882814454,3.0913062149383195,19.723577543156633
1118,2.8774622347028003,3.30217238192684,19.29474921356874
1119,2.9286247469339104,3.5266432458532146,18.884779134890433
1120,2.9969884129931086,3.7659814650839096,18.494391169782677
1121,3.0823968886757003,4.0215633511583535,18.124465089725952
1122,3.184844480451287,4.294861591753987,17.77605911483917
1123,3.304470134170595,4.5874275774796,17.45043561851887
1124,3.4415502378542584,4.900871906814387,17.1490902431765
1125,3.596490101859268,5.236841461092064,16.873784568787514
1126,3.7698138292268366,5.596991218007176,16.626582325332766
1127,3.9621521295022513,5.982948705744225,16.4098889182557
1128,4.174227457668366,6.396268693969945,16.226493712040845
1129,4.406835673937413,6.838375384398472,16.079614053601148
1130,4.660823219784518,7.310489026890945,15.972939369857254
1131,4.937058593758319,7.81353359016971,15.910672791703469
1132,5.2363966952783345,8.348021928871885,15.897566584766254
1133,5.559634401379465,8.913914916953546,15.938946153944922
1134,5.907455576580388,9.510451415203148,16.0407154964233
1135,6.280363631009911,10.135946920291982,16.20933470458967
1136,6.678599797344673,10.78756058260327,16.45175753103338
1137,7.102045577535921,11.46103332096883,16.775314300334518
1138,7.550108426876833,12.150404384555157,17.187522938247213
1139,8.021590832141918,12.847720276152245,17.695809184952907
1140,8.514544654887313,13.542758685776445,18.307117076684545
1141,9.026115096834248,14.222800901192125,19.027393783049675
1142,9.552381999887992,14.872498394024339,19.860940449076296
1143,10.088210402911654,15.473891351364554,20.809634497133093
1144,10.627127119681047,16.006646038149,21.872050256801675
1145,11.161245045121445,16.448579873503647,23.04253411064272
1146,11.681261004390171,16.776532722156233,24.310325790307708
1147,12.176554866926095,16.96761475218166,25.65885407857494
1148,12.635415674923058,17.000811683135893,27.06536415718076
1149,13.045413013484751,16.858858240243606,28.501042974924825
1150,13.393917688987706,16.53020838599048,29.931785074249262
1151,13.66875520938366,16.01085352492797,31.319674733619664
1152,13.85895078544748,15.305691645138516,32.62515123098457
1153,13.955500019157318,14.429156520633907,33.80968757905357
1154,13.95208116844629,13.404892844170233,34.83867989529602
1155,13.845619024864769,12.264407297791807,35.68415436199164
1156,13.636621096118002,11.044809548995374,36.32688676485016
1157,13.329234007471369,9.785934209364612,36.75761110367624
1158,12.93100709204147,8.527254295544004,36.97715417621369
1159,12.452392547298984,7.305023791687259,36.995530440598245
1160,11.906047673715918,6.150016434392933,36.830211602717924
1161,11.306026940407502,5.086085765066953,36.503902213991395
1162,10.666956549863817,4.129602841027377,36.042184282954615
1163,10.003273193786187,3.289678528915392,35.471347183867664
1164,9.328586799354015,2.568978059493186,34.816621557258784
1165,8.655200718339547,1.964896325441615,34.10092213101402
1166,7.993797851998692,1.4708747359079557,33.344103624396354
1167,7.353281548339324,1.0776857095201529,32.56266295649026
1168,6.740747402246493,0.7745691143978513,31.769783890124966
1169,6.161556106404647,0.5501606272823849,30.975611926883843
1170,5.619476874975758,0.39319617102011206,30.18765844868183
1171,5.1168739084206845,0.2930063665014189,29.411254279779904
1172,4.654913205118403,0.23983140095428904,28.649996570652124
1173,4.233772446466954,0.22499293549439345,27.906154477614777
1174,3.8528418258230146,0.24095913390983048,27.181016276163483
1175,3.510908092234642,0.28133460669363697,26.475172789482254
1176,3.206317565023908,0.34080123701940784,25.78873983188158
1177,2.9371164591783794,0.4150298906160329,25.12152669099015
1178,2.7011686578349927,0.5005776662555894,24.47315950266011
1179,2.4962522286478843,0.5947809292684333,23.843168586104724
1180,2.3201366582159504,0.6956509289781619,23.231048085853956
1181,2.170643107557144,0.8017762345428894,22.636295095638403
1182,2.045690081133861,0.9122343797983679,22.05843413299025
1183,1.943326835929349,1.0265138272983678,21.497031579547937
1184,1.8617566969333197,1.1444465031118618,20.951703597885082
1185,1.7993522343925108,1.2661506011803076,20.422120119292043
1186,1.7546640257308546,1.3919830194403493,19.908006770886086
1187,1.7264244903527282,1.5225006024947054,19.409146058035887
1188,1.7135480605326086,1.6584292785355217,18.925378714125287
1189,1.7151287431012534,1.8006401563729053,18.456605846898608
1190,1.7304359380144567,1.9501316666474624,18.002792323409142
1191,1.7589092121358734,2.1080168714932315,17.563971721707528
1192,1.8001525791102695,2.275515115783229,17.140253118595428
1193,1.85392870743463,2.4539472405698404,16.731829964611677
1194,1.9201533664409853,2.6447336174001195,16.338991308839585
1195,1.9988903210939897,2.8493942839723596,15.962135668721883
1196,2.090346798125456,3.0695504607126582,15.601787887356167
1197,2.1948695646167247,3.3069266978243954,15.258619377355755
1198,2.3129415819292323,3.5633528362048126,14.933472211231242
1199,2.4451791187568177,3.8407648554228855,14.627387577699686
1200,2.5923291224956557,4.1412035185954235,14.341639174036112
1201,2.7552665530632625,4.466809497002645,14.077772136317583
1202,2.934991272128181,4.819813354877474,13.837648107477815
1203,3.1326239471866297,5.202518384384603,13.623496986348378
1204,3.3494002671886327,5.6172737900610334,13.437975759235735
1205,3.586662567196398,6.066435121039108,13.284234547012636
1206,3.8458477165880414,6.552308134528943,13.165989547572606
1207,4.128469832213557,7.077071453978511,13.087601838791826
1208,4.436096030685587,7.642672490757557,13.054159930950984
1209,4.770313033591236,8.250690196312586,13.071562395208288
1210,5.13268199566636,8.90215742688639,13.146594698808826
1211,5.524678463476715,9.59733524473088,13.286991388149413
1212,5.947613938642551,10.335431678669504,13.501470828721994
1213,6.402535197231003,11.11425881421523,13.799724745657716
1214,6.890097435996755,11.92982526816177,14.192338859197386
1215,7.410407670553091,12.775867026705143,14.690614293925979
1216,7.962835870688086,13.643329366850459,15.306252931951605
1217,8.545793434329743,14.519827246661007,16.05086494481626
1218,9.156482186138122,15.389131959489033,16.935255791431022
1219,9.790622553859938,16.230757950715667,17.96845654737219
1220,10.44217721903318,17.0197536882812,19.156480103652726
1221,11.103096321990629,17.7268296683425,20.500821491829452
1222,11.763121559510836,18.318976357647106,21.99677712788398
1223,12.40969760728641,18.760722103453315,23.63173498028407
1224,13.028047341306593,19.016139805592328,25.38367779570373
1225,13.601468210271461,19.051616916121482,27.220225582398196
1226,14.111896102693,18.839251008305805,29.09859027537067
1227,14.54075626839874,18.360537243121012,30.966786043396553
1228,14.87007745089814,17.60981650914762,32.76629978710044
1229,15.083789906218191,16.59682137609465,34.436170665944644
1230,15.169071539765339,15.3476663380173,35.918093073600716
1231,15.117565217310922,13.90382799658744,37.16183283995243
1232,14.926280958096589,12.319036488934362,38.130048474593714
1233,14.598029129849978,10.654460580275309,38.801635368927606
1234,14.141302303008963,8.972970489563213,39.17298608734248
1235,13.569617642097791,7.333465414379359,39.25701182155681
1236,12.900423493816017,5.786188560390548,39.08025313853046
1237,12.153738878307504,4.369655923850244,38.67876776325906
1238,11.35071854062452,3.109412898274708,38.093623457681694
1239,10.512318830275875,2.018444996694864,37.36674068621341
1240,9.658192647855934,1.0988087357304352,36.53759458254299
1241,8.805882267499898,0.3439519842497286,35.641001253440336
1242,7.970322936015962,-0.2587648539081524,34.705966858562604
1243,7.163628023290833,-0.7257112214450627,33.75541621119281
1244,6.395101764023205,-1.075008670429983,32.80654724183173
1245,5.671416736106215,-1.3250187348515239,31.871558640607372
1246,4.996895884619326,-1.49328865002372,30.958541186778668
1247,4.373848273268019,-1.5958930591094806,30.07238247031689
1248,3.8029197514041067,-1.6470876948805153,29.21559207525254
1249,3.283431581052003,-1.6591902065153614,28.389000690391622
1250,2.8136902445781313,-1.6426141028089014,27.592319404796083
1251,2.391259570812601,-1.60599708014639,26.824565791069464
1252,2.013191994560863,-1.556380416087455,26.084374049031922
1253,1.6762195244638614,-1.4994094382108432,25.370210484826746
1254,1.376907263011823,-1.4395355701171484,24.680515505318485
1255,1.111773513550382,-1.3802081736099723,24.013791025951665
1256,0.8773809698369428,-1.324049779367252,23.36864900229859
1257,0.6704034810228849,-1.2730118608068939,22.7438334778716
1258,0.4876726106787851,-1.22851055416499,22.138225510785965
1259,0.32620779312107434,-1.1915430677741097,21.550837782544708
1260,0.18323341817271616,-1.1627862605422556,20.980803646170877
1261,0.05618569825248368,-1.1426792207026055,20.427363804896153
1262,-0.05728828106273301,-1.1314917886304132,19.889852658796276
1263,-0.15933733879500137,-1.1293809388523872,19.367685537224176
1264,-0.2519171831119636,-1.136436828192667,18.860347474953183
1265,-0.33680430040273807,-1.152720167893707,18.36738382447107
1266,-0.41561172033622784,-1.1782924110950412,17.888392772413944
1267,-0.48980585993866943,-1.2132400773722822,17.42301970279002
1268,-0.5607238433193837,-1.2576943713858464,16.970953291784923
1269,-0.6295908536139673,-1.3118470976750585,16.531923205510964
1270,-0.6975372042491113,-1.3759637305796293,16.105699286861082
1271,-0.7656149217493379,-1.4503943680105207,15.692092149727996
1272,-0.8348137156375051,-1.5355831801403892,15.290955141269544
1273,-0.9060762757608589,-1.6320768581035303,14.90218768153139
1274,-0.9803128864086998,-1.7405324719441662,14.525740042504468
1275,-1.0584153822421474,-1.8617250592468033,14.161619684929438
1276,-1.1412704952476773,-1.996555183504218,13.809899331136727
1277,-1.2297726561114375,-2.1460566211252465,13.4707270167937
1278,-1.3248363185727667,-2.311404254170965,13.144338434809432
1279,-1.4274078719325114,-2.493922157709824,12.831071962106208
1280,-1.538477194899918,-2.6950917703171746,12.531386845649886
1281,-1.659088882689587,-2.916559916582299,12.245885118762516
1282,-1.7903531473615601,-3.1601463026861505,11.97533792223921
1283,-1.9334563466560069,-3.427849919189464,11.720717015715953
1284,-2.0896710358702077,-3.7218535454979262,11.483232379469396
1285,-2.26036535637407,-4.04452524126905,11.264376918388551
1286,-2.447011467515192,-4.398415310905844,11.065979376162074
1287,-2.6511925886906313,-4.786246714004768,10.890266629140202
1288,-2.874608036227023,-5.210896239333553,10.73993652523923
1289,-3.119075404456188,-5.675362932306362,10.618242317371708
1290,-3.386528739188665,-6.182719236092505,10.529089445058293
1291,-3.679011170467214,-6.736039050591291,10.477144844231983
1292,-3.9986599955850193,-7.338295423958593,10.467957976798084
1293,-4.347681620540571,-7.992218894152548,10.508091182085664
1294,-4.72831307236978,-8.700105680263244,10.605254517871169
1295,-5.142765993608894,-9.463563175806295,10.768436674412845
1296,-5.593148155775549,-10.283178873691616,11.008018456663002
1297,-6.08135665539951,-11.158098557008769,11.33584837317351
1298,-6.608936224166231,-12.085501270667901,11.765250760332746
1299,-7.176895732656577,-13.059963647961572,12.310925573339626
1300,-7.7854763691213495,-14.072716525031709,12.988685998448743
1301,-8.433866676137983,-15.110814828092062,13.814966879399739
1302,-9.119863362113843,-16.15627002226146,14.80602668836201
1303,-9.839483457963098,-17.185234925133848,15.976763753670966
1304,-10.586543865248089,-18.167383300272984,17.339081772637943
1305,-11.352239256246687,-19.06568684477786,18.89978086949623
1306,-12.12476843330635,-19.836848068367065,20.658029814208092
1307,-12.889080843019046,-20.432677144756035,22.602599795079993
1308,-13.626834742494303,-20.802671836871724,24.709205898972456
1309,-14.316669334468001,-20.897935222651064,26.938482994617416
1310,-14.934885352269474,-20.67631973235684,29.235262252509724
1311,-15.456592275662778,-20.10832607088346,31.529830526573363
1312,-15.857310229513669,-19.18287994495626,33.74166114966202
1313,-16.114915635022314,-17.911794113221468,35.78565810503145
1314,-16.2117115055493,-16.33167071874348,37.580310473373665
1315,-16.136318861153004,-14.502340261549197,39.056489673035465
1316,-15.88506137253015,-12.501662215909597,40.165200957253724
1317,-15.462574141986757,-10.417432913412512,40.882652207347284
1318,-14.881504410126452,-8.337928948322155,41.211584861915235
1319,-14.161350476565465,-6.342948277539106,41.17874472636914
1320,-13.326650621325433,-4.49697098423906,40.82930965977746
1321,-12.404837167081709,-2.8453728498794737,40.21970027147115
1322,-11.424088875049069,-1.41378421674184,39.410314272479226
1323,-10.411456585926253,-0.2099986305895336,38.45940377308542
1324,-9.391433989069588,0.7725237736487119,37.418765710470055
1325,-8.385034754352828,1.550535541713344,36.33136794940625
1326,-7.409347201033861,2.1470337007114226,35.23063990135165
1327,-6.477481320019751,2.587916578774852,34.14096376569414
1328,-5.598799966046312,2.8994607785241278,33.07887868454386
1329,-4.7793281643135535,3.1066125981142316,32.05458956405871
1330,-4.022251267818765,3.2319741941198674,31.07349198795676
1331,-3.328435152008415,3.295321333814576,30.137541356645784
1332,-2.69692367730748,3.313491802949482,29.246386741322866
1333,-2.1253871104117064,3.300508929238887,28.39825260785803
1334,-1.6105090286965384,3.267837439036169,27.590588060162716
1335,-1.148308664027813,3.2246999316479963,26.820520385992747
1336,-0.7344014775333578,3.1784076436928115,26.085154297164696
1337,-0.3642039386128872,3.134678007897869,25.38175579537895
1338,-0.03308986060706731,3.0979244759878126,24.707853843008724
1339,0.26349410697206294,3.0715124326083605,24.061286309260787
1340,0.5299466309739067,3.0579800643392967,23.440210272944114
1341,0.7704570197971372,3.0592258461925597,22.843091279521218
1342,0.9889720984638011,3.076665680892582,22.268681748154844
1343,1.1891798647742837,3.1113632404970764,21.71599536195265
1344,1.3745059534849984,3.1641370873020693,21.18428181069866
1345,1.548119644287766,3.2356479224890955,20.673004518977766
1346,1.7129467624012946,3.3264689625853476,20.181822818142518
1347,1.8716873395337796,3.437142050726802,19.710579263858577
1348,2.026836334613519,3.568221710126106,19.259292344160418
1349,2.1807060666333036,3.720308957676378,18.828154573770156
1350,2.3354492949576016,3.8940763208647917,18.41753585875761
1351,2.4930821035026605,4.090285139269704,18.027991989187854
1352,2.6555059112038575,4.309795877667368,17.660278137476833
1353,2.8245280477754977,4.55357182429081,17.31536727754851
1354,3.0018804053543793,4.822676187417823,16.99447347134275
1355,3.189235706450892,5.118262228463723,16.69907997444015
1356,3.3882209189365033,5.441555672964524,16.43097207138171
1357,3.6004273009768246,5.793828216737852,16.192274441195302
1358,3.8274164737601675,6.176360490834088,15.985492647684945
1359,4.07072179841168,6.590392369121896,15.813558013668096
1360,4.3318441771365,7.037058009453628,15.679874631979793
1361,4.612241210672952,7.517302541131383,15.588366538342338
1362,4.91330843117256,8.031776897892188,15.543522063803273
1363,5.236351103865834,8.580707028894139,15.55043103462627
1364,5.58254487320331,9.163733726322159,15.614808736186902
1365,5.952883353156816,9.77971977102634,15.742998364329502
1366,6.348110678224734,10.426522271479332,15.941941057010961
1367,6.768637115714973,11.10073028906793,16.21909961943129
1368,7.214436193627662,11.797371509647565,16.58231895730714
1369,7.684922555634546,12.509597282686638,17.03960346220847
1370,8.178811077625287,13.228363212182074,17.59878990019999
1371,8.693959847241956,13.942132869290864,18.26709487411588
1372,9.22720258285845,14.636644903644529,19.05052021174665
1373,9.774180047228066,15.294797899763843,19.95310956705428
1374,10.329184936145055,15.896720643908886,20.976067053370528
1375,10.88504027016748,16.42010441554728,22.116775259456055
1376,11.433036771758161,16.840873276338122,23.367785424045707
1377,11.962958865510794,17.13425176639883,24.715893969988
1378,12.463230101700841,17.276250922845204,26.14146009439319
1379,12.92120498444032,17.245529999207786,27.618147149704484
1380,13.323623567909852,17.025505905617177,29.113271117293742
1381,13.657226869634096,16.606487913412362,30.588897726440344
1382,13.909506045313753,15.987534644341624,32.00373732431589
1383,14.069529767676134,15.177693588581244,33.31574887717478
1384,14.128768229776547,14.196317705330298,34.485205595036604
1385,14.081815935580599,13.072271150680836,35.477835552309436
1386,13.92691548337802,11.84202280044244,36.267577952505036
1387,13.666204072314441,10.546839833301197,36.838523652325065
1388,13.30564138035128,9.229475152278017,37.185742015732295
1389,12.854624303682938,7.930837503848735,37.314903856553066
1390,12.325340040302903,6.687114344726207,37.240834354912174
1391,11.731943599416077,5.527695336821352,36.985308207414114
1392,11.089662147580366,4.474061487393053,36.57448903732018
1393,10.41392530745043,3.5396171362286397,36.0364062799236
1394,9.719601418337094,2.7302963563378717,35.39877642907985
1395,9.020391754315412,2.0456963975768283,34.68735007807871
1396,8.328405137250371,1.4804784413039012,33.92484050981463
1397,7.653910015732587,1.0258127936777177,33.13039097901402
1398,7.005243054162462,0.6707079835315466,32.31947783117904
1399,6.388843247309597,0.4031298717812715,31.504123521237446
1400,5.8093774531011295,0.21087382382813008,30.69329809700571
1401,5.269925081395111,0.08219397465445324,29.89340832757306
1402,4.772194441391379,0.00621823344896609,29.108800439029586
1403,4.316749224710671,-0.026811146953546493,28.34222852302489
1404,3.903229585094311,-0.025429803481368616,27.595262407552163
1405,3.530557566837013,0.003061600363528677,26.86862484632767
1406,3.1971209222127723,0.052546921682778906,26.162458526822828
1407,2.9009325959546213,0.11800543318988016,25.476529588315547
1408,2.639765444080205,0.19540231534917385,24.81037725994091
1409,2.4112632622913885,0.28157159928661335,24.163419966196066
1410,2.213030105517258,0.37410016355132897,23.53502767955491
1411,2.042700348310263,0.4712182007206251,22.924569062592457
1412,1.8979921007529494,0.571699274944722,22.33144045865225
1413,1.7767465607908914,0.6747714978387558,21.755082317952358
1414,1.6769557284480827,0.780040282666489,21.1949873237075
1415,1.5967806846017467,0.887422450691131,20.650703370175357
1416,1.5345623839056397,0.9970910463593633,20.121833653021927
1417,1.488826652263971,1.109429985842066,19.608035446714425
1418,1.4582848290714383,1.2249975557863204,19.10901863583283
1419,1.4418312620386,1.344497752959233,18.62454470545022
1420,1.4385386523338255,1.4687584806322755,18.154426649453676
1421,1.4476520616763668,1.5987156729784533,17.698530097942886
1422,1.468582230747941,1.7354024896154545,17.25677587338182
1423,1.5008987185153222,1.8799427981609165,16.829144142407696
1424,1.544323252704469,2.0335482355278187,16.41568032278155
1425,1.598723580222297,2.1975182027353917,16.01650292313328
1426,1.6641080199997915,2.3732421983504675,15.631813529995586
1427,1.7406208465705193,2.5622039278844193,15.261909207350767
1428,1.828538567606661,2.7659866361252874,14.907197635203014
1429,1.9282670993712532,2.9862790916299384,14.568215383023736
